Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
1,kansas,30.23,115.8,85.5,67.3,0.04,12.66,107.4,94.7,9.58,2020,1242.0,1242,75.91304347826087,30.230000000000008,115.80000000000003,85.5,67.29999999999997,0.040000000000000015,12.66,107.40000000000005,94.70000000000002,9.580000000000005,27.52173913043478,56.04347826086956,6.478260869565218,19.17391304347826,14.391304347826088,21.130434782608695,10.73913043478261,27.26086956521739,14.434782608695652,12.434782608695652,8.217391304347826,4.434782608695652,14.91304347826087,1309.7391304347825,59.52173913043478,11.17782608695652,106.43043478260869,95.2391304347826,67.72608695652175,-0.009999999999999998,6.602608695652176,105.17826086956521,98.56956521739131,1.3534782608695648,21.608695652173914,57.65217391304348,7.086956521739131,23.695652173913043,9.217391304347826,13.956521739130435,10.391304347826088,21.347826086956523,11.391304347826088,13.91304347826087,6.217391304347826,3.739130434782609,17.73913043478261
2,gonzaga,26.95,121.3,94.4,71.9,0.05,2.42,103.5,101.0,-2.09,2020,1211.0,1211,88.48387096774194,26.950000000000014,121.30000000000007,94.40000000000005,71.90000000000003,0.050000000000000024,2.4200000000000013,103.5,101.0,-2.0900000000000016,32.16129032258065,61.61290322580645,7.580645161290323,19.35483870967742,16.580645161290324,24.129032258064516,11.161290322580646,29.0,16.870967741935484,11.0,7.451612903225806,3.967741935483871,14.903225806451612,1309.483870967742,66.64516129032258,2.1893548387096775,103.14193548387097,100.95161290322581,68.11290322580645,0.0016774193548387123,2.244838709677419,103.84516129032262,101.60967741935482,1.684516129032258,25.419354838709676,61.38709677419355,6.387096774193548,20.677419354838708,9.419354838709678,13.516129032258064,8.548387096774194,22.032258064516128,10.709677419354838,13.612903225806452,5.967741935483871,2.903225806451613,19.516129032258064
3,baylor,25.49,113.5,88.1,66.2,0.016,10.2,106.4,96.2,1.38,2020,1124.0,1124,73.5909090909091,25.490000000000006,113.5,88.09999999999997,66.20000000000003,0.01600000000000001,10.199999999999996,106.40000000000005,96.20000000000003,1.3799999999999992,26.0,58.81818181818182,8.136363636363637,22.363636363636363,13.454545454545455,19.09090909090909,12.590909090909092,24.454545454545453,14.545454545454545,11.590909090909092,8.181818181818182,4.636363636363637,16.454545454545453,1287.7272727272727,58.68181818181818,7.318636363636363,105.39545454545456,98.06363636363635,67.85454545454546,-0.01381818181818182,6.216363636363638,104.92272727272726,98.7090909090909,3.3236363636363637,20.863636363636363,54.31818181818182,5.681818181818182,18.863636363636363,11.272727272727273,16.227272727272727,10.409090909090908,22.59090909090909,10.590909090909092,15.454545454545455,5.409090909090909,4.409090909090909,18.818181818181817
4,dayton,24.93,119.1,94.1,67.6,0.002,2.74,104.1,101.3,-0.74,2020,1173.0,1173,80.0,24.92999999999999,119.09999999999994,94.09999999999995,67.59999999999997,0.0020000000000000013,2.74,104.09999999999994,101.30000000000003,-0.7399999999999997,29.17241379310345,55.13793103448276,7.793103448275862,21.379310344827587,13.862068965517242,19.275862068965516,7.896551724137931,27.379310344827587,17.655172413793103,12.275862068965518,5.689655172413793,3.4482758620689653,16.896551724137932,1287.9310344827586,63.172413793103445,2.858965517241379,104.19310344827585,101.33793103448276,68.07931034482758,0.016965517241379312,1.3813793103448277,103.04137931034481,101.65862068965518,-0.11517241379310347,23.0,56.62068965517241,6.310344827586207,19.03448275862069,10.862068965517242,17.17241379310345,9.689655172413794,21.344827586206897,10.89655172413793,13.137931034482758,5.310344827586207,2.6206896551724137,18.17241379310345
5,duke,24.62,115.7,91.1,72.0,-0.009000000000000001,7.28,106.0,98.7,2.6,2020,1181.0,1181,84.52,24.62,115.69999999999996,91.09999999999997,72.0,-0.009000000000000006,7.28,106.0,98.7,2.6000000000000005,30.68,63.36,7.36,20.0,15.8,21.44,13.0,27.92,16.36,12.68,8.32,5.92,17.2,1278.48,64.44,7.699600000000003,106.49199999999998,98.804,68.90799999999999,0.00232,6.215999999999999,105.39600000000002,99.176,0.6755999999999999,24.04,60.12,4.64,16.96,11.72,17.72,10.88,22.32,11.32,15.24,6.72,3.56,18.48
6,san diego st.,24.48,115.1,90.6,64.6,-0.008,2.98,105.3,102.3,-1.8,2020,1361.0,1361,75.3103448275862,24.48000000000001,115.09999999999994,90.59999999999995,64.59999999999997,-0.008000000000000005,2.98,105.30000000000004,102.30000000000003,-1.7999999999999992,26.79310344827586,56.62068965517241,9.241379310344827,24.0,12.482758620689655,16.137931034482758,8.931034482758621,25.79310344827586,14.862068965517242,10.793103448275861,6.655172413793103,2.7241379310344827,16.862068965517242,1270.7586206896551,59.6551724137931,3.084137931034483,105.28275862068966,102.20689655172413,69.04137931034481,0.003310344827586207,2.7010344827586206,104.38965517241381,101.6896551724138,1.1582758620689657,20.517241379310345,53.10344827586207,6.689655172413793,22.344827586206897,11.862068965517242,16.344827586206897,8.827586206896552,22.620689655172413,11.172413793103448,14.068965517241379,5.275862068965517,1.896551724137931,17.413793103448278
7,michigan st.,24.03,115.2,91.2,69.1,-0.012,12.04,108.6,96.5,1.83,2020,1277.0,1277,81.0909090909091,24.029999999999987,115.19999999999999,91.20000000000003,69.09999999999998,-0.012000000000000004,12.039999999999994,108.59999999999995,96.5,1.829999999999999,28.90909090909091,60.0,8.363636363636363,22.5,14.909090909090908,19.772727272727273,11.818181818181818,31.136363636363637,19.454545454545453,12.272727272727273,5.2727272727272725,5.181818181818182,16.59090909090909,1292.4545454545455,61.77272727272727,9.345,107.3727272727273,98.01818181818182,67.60000000000001,-0.012681818181818181,7.890909090909091,106.4590909090909,98.55909090909091,-0.2940909090909091,22.181818181818183,61.95454545454545,5.954545454545454,23.636363636363637,11.454545454545455,16.5,10.954545454545455,21.818181818181817,12.136363636363637,11.545454545454545,5.636363636363637,2.8181818181818183,17.681818181818183
8,ohio st.,22.23,114.3,92.0,66.2,-0.038,11.1,108.0,96.9,-1.31,2020,1326.0,1326,76.65,22.230000000000004,114.3,92.0,66.20000000000002,-0.038000000000000006,11.099999999999996,108.0,96.90000000000003,-1.3099999999999998,26.0,54.65,9.1,22.75,15.55,20.75,9.95,28.8,14.5,12.1,5.0,4.05,15.55,1297.6,58.0,7.082000000000001,106.07500000000002,98.99499999999999,68.3,-0.013000000000000001,5.8759999999999994,105.44500000000001,99.58,-0.687,21.0,57.55,6.8,22.85,9.2,13.45,9.9,21.2,9.85,12.75,4.25,2.55,19.2
9,louisville,21.36,114.5,93.1,67.1,-0.003,7.1,105.3,98.2,-1.09,2020,1257.0,1257,77.625,21.36000000000001,114.5,93.09999999999997,67.09999999999998,-0.003000000000000001,7.099999999999997,105.30000000000001,98.2,-1.09,27.25,57.083333333333336,8.916666666666666,21.625,14.208333333333334,19.083333333333332,10.458333333333334,29.166666666666668,14.833333333333334,11.791666666666666,5.333333333333333,2.7083333333333335,16.041666666666668,1300.0,61.166666666666664,5.854166666666668,105.2666666666667,99.40416666666664,68.03333333333333,0.007833333333333335,4.4070833333333335,104.45000000000003,100.04166666666667,-0.5775,21.583333333333332,58.583333333333336,7.166666666666667,24.791666666666668,10.833333333333334,15.166666666666666,10.0,21.833333333333332,10.166666666666666,11.708333333333334,5.833333333333333,2.8333333333333335,17.291666666666668
10,west virginia,21.26,108.3,87.1,69.4,-0.028,11.28,107.2,95.9,5.8,2020,1452.0,1452,74.85,21.259999999999998,108.29999999999998,87.09999999999997,69.4,-0.028000000000000014,11.28,107.20000000000002,95.90000000000003,5.799999999999998,26.4,58.65,5.25,17.3,16.8,25.7,15.0,27.15,13.45,13.75,8.05,3.85,18.3,1289.15,58.7,9.234,106.835,97.595,67.46500000000002,-9.99999999999994e-05,4.8855,104.35499999999999,99.48,1.326,19.75,54.6,5.5,21.2,13.7,19.75,9.8,21.55,8.3,15.45,6.55,2.65,22.45
