Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
1,gonzaga,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,2017,1211.0,1211,85.0,32.04999999999998,118.40000000000006,86.30000000000003,70.09999999999997,0.020000000000000007,2.9899999999999993,106.19999999999995,103.30000000000005,1.0100000000000007,30.5,58.6875,7.4375,19.21875,16.5625,22.21875,9.28125,31.09375,16.28125,11.15625,7.125,4.53125,16.4375,1317.03125,60.59375,32.04999999999998,118.40000000000006,86.30000000000003,70.09999999999997,0.020000000000000007,2.9899999999999993,106.19999999999995,103.30000000000005,1.0100000000000007,22.28125,61.0,5.71875,19.25,10.3125,15.6875,10.46875,21.875,9.5625,12.4375,5.09375,2.625,19.53125
2,villanova,29.88,122.4,92.5,64.1,0.01,9.33,109.8,100.5,3.55,2017,1437.0,1437,78.87096774193549,29.88,122.40000000000006,92.5,64.09999999999997,0.010000000000000004,9.330000000000004,109.80000000000005,100.5,3.549999999999998,27.161290322580644,53.61290322580645,9.096774193548388,23.419354838709676,15.451612903225806,19.35483870967742,8.161290322580646,25.548387096774192,14.774193548387096,11.35483870967742,7.387096774193548,3.129032258064516,13.935483870967742,1313.0967741935483,61.96774193548387,29.88,122.40000000000006,92.5,64.09999999999997,0.010000000000000004,9.330000000000004,109.80000000000005,100.5,3.549999999999998,23.322580645161292,56.645161290322584,6.967741935483871,22.70967741935484,8.35483870967742,11.870967741935484,9.419354838709678,20.0,13.419354838709678,13.419354838709678,5.258064516129032,1.8064516129032258,18.35483870967742
3,north carolina,28.22,120.7,92.5,71.3,0.037000000000000005,12.49,112.0,99.5,3.87,2017,1314.0,1314,87.96153846153847,28.220000000000013,120.69999999999996,92.5,71.29999999999997,0.037000000000000026,12.490000000000006,112.0,99.5,3.8700000000000014,32.03846153846154,66.5,7.653846153846154,19.76923076923077,16.23076923076923,22.807692307692307,16.423076923076923,28.346153846153847,19.0,11.846153846153847,7.384615384615385,3.076923076923077,17.153846153846153,1302.0,68.34615384615384,28.220000000000013,120.69999999999996,92.5,71.29999999999997,0.037000000000000026,12.490000000000006,112.0,99.5,3.8700000000000014,24.346153846153847,59.76923076923077,7.8076923076923075,24.346153846153847,11.846153846153847,17.0,9.115384615384615,20.53846153846154,10.923076923076923,14.23076923076923,6.076923076923077,4.346153846153846,19.46153846153846
4,kentucky,27.72,119.1,91.4,72.0,0.006,10.98,110.5,99.5,3.74,2017,1246.0,1246,87.62068965517241,27.720000000000017,119.09999999999994,91.40000000000005,72.0,0.006000000000000003,10.98,110.5,99.5,3.739999999999999,30.896551724137932,63.37931034482759,7.137931034482759,19.689655172413794,18.689655172413794,26.448275862068964,12.931034482758621,28.03448275862069,16.103448275862068,11.827586206896552,6.0344827586206895,5.379310344827586,19.06896551724138,1260.103448275862,69.48275862068965,27.720000000000017,119.09999999999994,91.40000000000005,72.0,0.006000000000000003,10.98,110.5,99.5,3.739999999999999,24.82758620689655,60.172413793103445,5.896551724137931,20.06896551724138,13.931034482758621,20.689655172413794,10.10344827586207,23.448275862068964,10.413793103448276,14.689655172413794,4.620689655172414,2.793103448275862,23.724137931034484
5,florida,27.5,116.9,89.5,69.0,-0.041,12.46,110.3,97.8,8.19,2017,1196.0,1196,81.79166666666667,27.5,116.90000000000005,89.5,69.0,-0.041000000000000016,12.46,110.30000000000001,97.8,8.19,27.166666666666668,58.375,8.625,22.0,18.833333333333332,25.625,11.666666666666666,26.75,13.625,12.166666666666666,7.958333333333333,5.083333333333333,18.166666666666668,1246.7083333333333,64.16666666666667,27.5,116.90000000000005,89.5,69.0,-0.041000000000000016,12.46,110.30000000000001,97.8,8.19,23.125,58.583333333333336,5.208333333333333,18.083333333333332,12.708333333333334,18.666666666666668,11.125,23.291666666666668,8.958333333333334,15.541666666666666,5.5,2.7083333333333335,21.666666666666668
6,kansas,27.45,121.9,94.5,70.2,0.067,12.43,111.2,98.8,2.39,2017,1242.0,1242,82.42857142857143,27.45000000000001,121.90000000000006,94.5,70.20000000000003,0.06699999999999996,12.430000000000005,111.19999999999996,98.80000000000003,2.39,29.821428571428573,60.607142857142854,8.535714285714286,20.892857142857142,14.25,21.714285714285715,12.071428571428571,27.071428571428573,16.428571428571427,12.821428571428571,7.107142857142857,4.892857142857143,17.607142857142858,1314.1785714285713,69.67857142857143,27.45000000000001,121.90000000000006,94.5,70.20000000000003,0.06699999999999996,12.430000000000005,111.19999999999996,98.80000000000003,2.39,25.071428571428573,61.07142857142857,6.714285714285714,19.892857142857142,12.821428571428571,18.25,11.714285714285714,22.714285714285715,12.392857142857142,13.5,6.642857142857143,3.892857142857143,18.571428571428573
7,west virginia,27.17,116.5,89.4,69.9,-0.043,10.84,110.1,99.2,-7.97,2017,1452.0,1452,83.88461538461539,27.169999999999998,116.5,89.40000000000003,69.90000000000003,-0.043000000000000003,10.84,110.09999999999994,99.19999999999999,-7.97,29.692307692307693,64.1923076923077,7.538461538461538,20.46153846153846,16.96153846153846,24.923076923076923,14.884615384615385,23.76923076923077,17.53846153846154,11.538461538461538,11.307692307692308,5.0,19.23076923076923,1322.9615384615386,62.0,27.169999999999998,116.5,89.40000000000003,69.90000000000003,-0.043000000000000003,10.84,110.09999999999994,99.19999999999999,-7.97,21.03846153846154,52.23076923076923,6.6923076923076925,19.884615384615383,13.23076923076923,20.346153846153847,11.076923076923077,23.423076923076923,11.807692307692308,21.923076923076923,5.153846153846154,3.769230769230769,21.423076923076923
8,wichita st.,26.14,118.7,92.6,68.0,-0.021,1.5,105.0,103.5,-0.32,2017,1455.0,1455,84.17241379310344,26.13999999999999,118.69999999999995,92.59999999999995,68.0,-0.021000000000000008,1.5,105.0,103.5,-0.3200000000000001,28.82758620689655,59.0,9.206896551724139,21.551724137931036,17.310344827586206,23.517241379310345,11.413793103448276,30.17241379310345,17.24137931034483,11.03448275862069,6.862068965517241,3.8275862068965516,18.724137931034484,1260.7241379310344,60.62068965517241,26.13999999999999,118.69999999999995,92.59999999999995,68.0,-0.021000000000000008,1.5,105.0,103.5,-0.3200000000000001,20.517241379310345,56.10344827586207,6.172413793103448,21.24137931034483,13.413793103448276,19.24137931034483,8.89655172413793,22.379310344827587,9.586206896551724,13.689655172413794,5.137931034482759,2.9655172413793105,20.724137931034484
9,louisville,25.51,117.2,91.7,67.9,-0.023,11.14,111.6,100.5,4.2,2017,1257.0,1257,81.29166666666667,25.509999999999994,117.19999999999997,91.70000000000003,67.90000000000002,-0.023000000000000007,11.139999999999993,111.59999999999995,100.5,4.200000000000002,28.916666666666668,62.0,8.041666666666666,20.291666666666668,15.416666666666666,22.166666666666668,14.166666666666666,27.708333333333332,14.666666666666666,11.416666666666666,7.041666666666667,5.875,19.0,1297.75,63.166666666666664,25.509999999999994,117.19999999999997,91.70000000000003,67.90000000000002,-0.023000000000000007,11.139999999999993,111.59999999999995,100.5,4.200000000000002,21.333333333333332,56.291666666666664,6.541666666666667,21.5,13.958333333333334,21.0,10.708333333333334,22.375,10.541666666666666,14.625,5.0,2.6666666666666665,19.208333333333332
10,oregon,25.02,118.2,93.2,67.0,0.034,8.05,109.2,101.2,0.51,2017,1332.0,1332,80.78571428571429,25.01999999999999,118.19999999999995,93.19999999999997,67.0,0.03400000000000002,8.050000000000004,109.19999999999996,101.19999999999997,0.5099999999999999,28.75,57.67857142857143,8.857142857142858,22.25,14.428571428571429,20.321428571428573,9.928571428571429,26.178571428571427,17.464285714285715,11.964285714285714,6.571428571428571,6.821428571428571,15.821428571428571,1286.3214285714287,63.82142857142857,25.01999999999999,118.19999999999995,93.19999999999997,67.0,0.03400000000000002,8.050000000000004,109.19999999999996,101.19999999999997,0.5099999999999999,23.214285714285715,58.92857142857143,6.75,22.285714285714285,10.642857142857142,14.821428571428571,10.607142857142858,20.75,11.178571428571429,14.107142857142858,4.785714285714286,2.9285714285714284,19.25
